Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
31,6,496050,263450,151800,111650,49300,31300,18000,58200,27750,30450,73950,39150,34800,82000,53600,28400,214000,64000,150000,18600,
31,7,394800,235400,111450,123950,39000,15000,24000,54300,19500,34800,77700,43350,34350,64400,33600,30800,147000,72000,75000,12400,
31,8,421585,250785,100750,150035,63235,18000,45235,36750,17250,19500,62400,26100,36300,88400,39400,49000,146000,56000,90000,24800,
31,9,429655,304055,128635,175420,78305,31535,46770,35100,19500,15600,92850,36000,56850,97800,41600,56200,107000,32000,75000,18600,
31,10,534870,301270,115300,185970,61770,18000,43770,47700,21750,25950,85800,32550,53250,106000,43000,63000,215000,80000,135000,18600,
31,11,400200,236400,112800,123600,21000,21000,0,49950,19500,30450,89850,38700,51150,75600,33600,42000,139000,64000,75000,24800,
31,12,433685,270085,100950,169135,60235,21000,39235,34050,17250,16800,72600,26100,46500,103200,36600,66600,145000,40000,105000,18600,
31,13,487585,276985,99785,177200,45235,12235,33000,52200,21750,30450,98550,34800,63750,81000,31000,50000,192000,72000,120000,18600,
31,14,518950,281150,123900,157250,61300,21000,40300,52950,26100,26850,81900,51600,30300,85000,25200,59800,213000,48000,165000,24800,
31,15,514770,313970,114900,199070,61770,27000,34770,56700,19500,37200,108300,43200,65100,87200,25200,62000,176000,56000,120000,24800,
31,16,497200,280400,125900,154500,72000,30000,42000,55200,26100,29100,67200,39000,28200,86000,30800,55200,192000,72000,120000,24800,
31,17,462750,237150,121950,115200,36000,18000,18000,30300,19500,10800,100050,47850,52200,70800,36600,34200,207000,72000,135000,18600,
31,18,531600,329800,140550,189250,62600,28300,34300,55800,34350,21450,99600,47100,52500,111800,30800,81000,177000,72000,105000,24800,
31,19,513500,265900,134600,131300,63000,27000,36000,30300,8550,21750,112800,73650,39150,59800,25400,34400,229000,64000,165000,18600,
31,20,452600,297000,115850,181150,72500,27000,45500,55650,28200,27450,84450,38250,46200,84400,22400,62000,137000,32000,105000,18600,
31,21,418670,255070,101300,153770,75470,27000,48470,36300,2100,34200,85500,49800,35700,57800,22400,35400,145000,40000,105000,18600,
31,22,441050,292450,149100,143350,55800,35200,20600,60750,36900,23850,84300,42000,42300,91600,35000,56600,130000,40000,90000,18600,
31,23,477520,274920,111050,163870,63470,15000,48470,36600,6300,30300,101850,49950,51900,73000,39800,33200,184000,64000,120000,18600,
31,24,439900,254100,109150,144950,64300,27000,37300,52050,28200,23850,69150,25950,43200,68600,28000,40600,161000,56000,105000,24800,
31,25,498700,274900,123800,151100,67300,30000,37300,32400,17400,15000,102000,45600,56400,73200,30800,42400,199000,64000,135000,24800,
31,26,511040,316440,141250,175190,77240,31300,45940,59400,24750,34650,93600,51600,42000,86200,33600,52600,176000,56000,120000,18600,
31,27,489250,278650,123050,155600,51000,15000,36000,36750,6300,30450,112500,56550,55950,78400,45200,33200,192000,72000,120000,18600,
31,28,460985,267185,122700,144485,63235,18000,45235,52200,21750,30450,106950,57750,49200,44800,25200,19600,169000,64000,105000,24800,
31,29,500935,315135,120550,194585,77435,30000,47435,57300,21750,35550,82800,40800,42000,97600,28000,69600,161000,56000,105000,24800,
31,30,496400,316800,120900,195900,81900,33000,48900,59100,30300,28800,82800,32400,50400,93000,25200,67800,161000,56000,105000,18600,
32,0,471650,271050,128650,142400,69000,33000,36000,58500,28200,30300,66750,36450,30300,76800,31000,45800,182000,32000,150000,18600,
32,1,385850,222050,92750,129300,57000,24000,33000,41100,17250,23850,73350,26100,47250,50600,25400,25200,139000,64000,75000,24800,
32,2,416550,234950,118500,116450,45000,33000,12000,45600,19500,26100,73950,34800,39150,70400,31200,39200,163000,88000,75000,18600,
32,3,390735,266935,99435,167500,82135,30235,51900,27750,16950,10800,76050,29850,46200,81000,22400,58600,99000,24000,75000,24800,
32,4,559800,341200,156200,185000,61300,27000,34300,75600,29100,46500,122100,60900,61200,82200,39200,43000,200000,80000,120000,18600,
32,5,516550,337950,124650,213300,63100,18000,45100,51900,17400,34500,91350,47250,44100,131600,42000,89600,160000,40000,120000,18600,
32,6,557270,323670,119350,204320,72470,18000,54470,39750,19500,20250,94050,47850,46200,117400,34000,83400,215000,80000,135000,18600,
32,7,448400,254800,86000,168800,60900,3000,57900,41850,13050,28800,62250,39150,23100,89800,30800,59000,175000,40000,135000,18600,
32,8,491950,258150,124200,133950,57000,27000,30000,52050,19500,32550,71700,43500,28200,77400,34200,43200,209000,104000,105000,24800,
32,9,499735,281935,114150,167785,58535,18000,40535,61650,26100,35550,78750,30450,48300,83000,39600,43400,193000,88000,105000,24800,
32,10,537800,299000,143550,155450,82300,33000,49300,51900,25950,25950,110400,49800,60600,54400,34800,19600,214000,64000,150000,24800,
32,11,508600,276800,114250,162550,63000,27000,36000,54300,19500,34800,73500,21750,51750,86000,46000,40000,207000,72000,135000,24800,
32,12,521250,274450,129550,144900,66000,27000,39000,43350,28200,15150,90900,51750,39150,74200,22600,51600,222000,72000,150000,24800,
32,13,515750,268950,114700,154250,60000,24000,36000,58500,17250,41250,99450,47850,51600,51000,25600,25400,222000,72000,150000,24800,
32,14,509535,300735,145650,155085,81235,27000,54235,55950,23850,32100,100950,68400,32550,62600,26400,36200,184000,64000,120000,24800,
32,15,557335,304535,127250,177285,67535,27000,40535,23700,15150,8550,105900,54300,51600,107400,30800,76600,228000,48000,180000,24800,
32,16,498820,297220,133850,163370,63470,33000,30470,46350,24750,21600,90000,45300,44700,97400,30800,66600,183000,48000,135000,18600,
32,17,466070,294470,94950,199520,96570,24000,72570,45000,21750,23250,72300,32400,39900,80600,16800,63800,153000,48000,105000,18600,
32,18,568920,327320,145850,181470,78470,36000,42470,42150,21750,20400,116700,54300,62400,90000,33800,56200,223000,88000,135000,18600,
32,19,474420,312620,122585,190035,73370,24235,49135,53550,24450,29100,74100,36300,37800,111600,37600,74000,137000,32000,105000,24800,
32,20,398585,285985,109100,176885,79535,33000,46535,43200,28200,15000,59250,25500,33750,104000,22400,81600,94000,64000,30000,18600,
32,21,479550,254750,84950,169800,55300,12000,43300,52200,21750,30450,86250,45600,40650,61000,5600,55400,200000,80000,120000,24800,
32,22,428900,264300,122950,141350,60000,24000,36000,47850,17400,30450,96450,45150,51300,60000,36400,23600,146000,56000,90000,18600,
32,23,433935,253335,102150,151185,46535,12000,34535,42000,23850,18150,78000,41100,36900,86800,25200,61600,162000,72000,90000,18600,
32,24,405250,268850,134500,134350,51000,24000,27000,46350,21600,24750,83700,38700,45000,87800,50200,37600,124000,64000,60000,12400,
32,25,516425,252625,114320,138305,46175,27470,18705,43350,23850,19500,89100,28200,60900,74000,34800,39200,239000,104000,135000,24800,
32,26,564525,294725,102975,191750,81775,34175,47600,52200,17400,34800,68550,10800,57750,92200,40600,51600,245000,80000,165000,24800,
32,27,501800,277000,98950,178050,55300,21000,34300,58650,19500,39150,92250,41250,51000,70800,17200,53600,200000,80000,120000,24800,
32,28,548035,300235,136450,163785,64535,24000,40535,49950,26100,23850,95550,49950,45600,90200,36400,53800,223000,88000,135000,24800,
32,29,387450,270650,94750,175900,67300,24000,43300,45750,21450,24300,68400,29700,38700,89200,19600,69600,92000,32000,60000,24800,
32,30,334150,222550,112050,110500,60000,27000,33000,26100,13050,13050,91650,55200,36450,44800,16800,28000,93000,48000,45000,18600,
33,0,408870,200270,95620,104650,39470,15470,24000,28050,10800,17250,67350,32550,34800,65400,36800,28600,190000,40000,150000,18600,
33,1,395135,216335,85135,131200,39235,12235,27000,36600,15150,21450,92700,40950,51750,47800,16800,31000,154000,64000,90000,24800,
33,2,453470,251870,108635,143235,39470,24235,15235,36750,17400,19350,105450,47400,58050,70200,19600,50600,183000,48000,135000,18600,
33,3,430170,259370,114300,145070,75470,33000,42470,45600,17400,28200,87900,38700,49200,50400,25200,25200,146000,56000,90000,24800,
33,4,473000,279200,122300,156900,82800,33000,49800,52050,23850,28200,79950,34650,45300,64400,30800,33600,169000,64000,105000,24800,
33,5,423350,235750,99350,136400,51000,21000,30000,39150,8700,30450,86400,41250,45150,59200,28400,30800,169000,64000,105000,18600,
33,6,455135,261335,118450,142885,63235,27000,36235,37650,12900,24750,58650,39150,19500,101800,39400,62400,169000,64000,105000,24800,
33,7,394800,285200,127350,157850,78500,33900,44600,37950,18150,19800,82350,35700,46650,86400,39600,46800,91000,16000,75000,18600,
33,8,533385,264585,115135,149450,60235,18235,42000,60900,17400,43500,69450,54300,15150,74000,25200,48800,244000,64000,180000,24800,
33,9,487150,270350,117700,152650,69000,21000,48000,45600,19500,26100,107550,34800,72750,48200,42400,5800,192000,72000,120000,24800,
33,10,474220,295420,139685,155735,49770,24235,25535,54150,21600,32550,98100,44850,53250,93400,49000,44400,154000,64000,90000,24800,
33,11,495100,269500,122900,146600,60000,21000,39000,39000,15150,23850,99900,49950,49950,70600,36800,33800,207000,72000,135000,18600,
33,12,372150,245550,103900,141650,47200,18000,29200,45600,13050,32550,61950,28050,33900,90800,44800,46000,108000,48000,60000,18600,
33,13,586200,309400,137000,172400,46300,9000,37300,49950,23850,26100,144750,73350,71400,68400,30800,37600,252000,72000,180000,24800,
33,14,513700,309300,129700,179600,73300,30000,43300,49950,26100,23850,86250,45600,40650,99800,28000,71800,192000,72000,120000,12400,
33,15,442235,263435,118550,144885,42235,21000,21235,60450,21450,39000,87750,45300,42450,73000,30800,42200,154000,64000,90000,24800,
33,16,444850,296050,113550,182500,66500,24000,42500,46800,15150,31650,95550,49200,46350,87200,25200,62000,124000,64000,60000,24800,
33,17,470200,261400,125050,136350,57000,30000,27000,45600,19500,26100,80400,39150,41250,78400,36400,42000,184000,64000,120000,24800,
33,18,419250,277650,120950,156700,72900,27000,45900,48600,20400,28200,98550,42750,55800,57600,30800,26800,123000,48000,75000,18600,
33,19,535385,364585,172935,191650,109235,37535,71700,44850,10500,34350,93300,48300,45000,117200,76600,40600,146000,56000,90000,24800,
33,20,474100,296300,124900,171400,59600,24000,35600,50400,29100,21300,69900,25800,44100,116400,46000,70400,153000,48000,105000,24800,
33,21,510600,248800,124700,124100,51000,33000,18000,34650,2100,32550,73950,52200,21750,89200,37400,51800,237000,72000,165000,24800,
33,22,496600,277800,147300,130500,60000,27000,33000,34650,19500,15150,95550,56400,39150,87600,44400,43200,194000,104000,90000,24800,
33,23,522950,287550,127850,159700,51000,15000,36000,47250,19500,27750,113100,56550,56550,76200,36800,39400,223000,88000,135000,12400,
33,24,481850,273050,119250,153800,63000,27000,36000,54150,28200,25950,84300,30450,53850,71600,33600,38000,184000,64000,120000,24800,
33,25,476300,260500,112450,148050,67300,30000,37300,47850,21750,26100,94950,41100,53850,50400,19600,30800,191000,56000,135000,24800,
33,26,487035,284435,133785,150650,56835,21235,35600,49350,14700,34650,91050,58650,32400,87200,39200,48000,184000,64000,120000,18600,
33,27,564050,322450,118900,203550,72900,18000,54900,47850,21750,26100,98100,39150,58950,103600,40000,63600,223000,88000,135000,18600,
33,28,440885,274285,127050,147235,69235,18000,51235,49950,17400,32550,98700,58050,40650,56400,33600,22800,148000,88000,60000,18600,
33,29,423585,272985,106850,166135,64535,24000,40535,49650,21750,27900,70200,30300,39900,88600,30800,57800,132000,72000,60000,18600,
33,30,360450,219650,90800,128850,69000,21000,48000,56250,13050,43200,49200,34350,14850,45200,22400,22800,116000,56000,60000,24800,
34,0,451770,272970,98800,174170,67770,18000,49770,36600,21600,15000,78600,36600,42000,90000,22600,67400,154000,64000,90000,24800,
34,1,522850,291050,137350,153700,48000,21000,27000,47700,21750,25950,90750,58200,32550,104600,36400,68200,207000,72000,135000,24800,
34,2,577050,322250,129600,192650,66900,24000,42900,49950,15150,34800,94800,47850,46950,110600,42600,68000,230000,80000,150000,24800,
34,3,528600,295000,124000,171000,52300,24000,28300,57300,19500,37800,98400,43500,54900,87000,37000,50000,215000,80000,135000,18600,
34,4,440085,268285,103100,165185,78235,30000,48235,59400,32550,26850,80850,23550,57300,49800,17000,32800,147000,72000,75000,24800,
34,5,392600,259000,122900,136100,50600,9000,41600,56400,21600,34800,75000,53100,21900,77000,39200,37800,115000,40000,75000,18600,
34,6,495500,263900,123050,140850,63000,27000,36000,32400,6300,26100,89100,67350,21750,79400,22400,57000,213000,48000,165000,18600,
34,7,509050,298450,147650,150800,44600,15000,29600,52200,26100,26100,99450,55950,43500,102200,50600,51600,192000,72000,120000,18600,
34,8,425350,276550,108850,167700,55300,27000,28300,38550,13050,25500,93300,40800,52500,89400,28000,61400,124000,64000,60000,24800,
34,9,464240,292440,129535,162905,75940,27235,48705,47700,17400,30300,91200,51300,39900,77600,33600,44000,147000,72000,75000,24800,
34,10,424385,273985,120100,153885,75235,33000,42235,46350,19500,26850,82800,45000,37800,69600,22600,47000,138000,48000,90000,12400,
34,11,452235,250435,130335,120100,45235,24235,21000,21600,15150,6450,93000,51750,41250,90600,39200,51400,177000,72000,105000,24800,
34,12,447200,254400,108300,146100,51000,24000,27000,45600,19500,26100,81600,28200,53400,76200,36600,39600,168000,48000,120000,24800,
34,13,515520,289920,125150,164770,64770,24000,40770,45600,15150,30450,99750,52200,47550,79800,33800,46000,207000,72000,135000,18600,
34,14,498235,273435,118150,155285,60235,27000,33235,56550,26100,30450,91050,45450,45600,65600,19600,46000,200000,80000,120000,24800,
34,15,465535,272735,97800,174935,57235,24000,33235,49500,19500,30000,70200,26100,44100,95800,28200,67600,168000,48000,120000,24800,
34,16,481750,264150,137450,126700,54000,30000,24000,43500,13050,30450,58650,34800,23850,108000,59600,48400,199000,64000,135000,18600,
34,17,415035,252235,127335,124900,48235,30235,18000,48900,24450,24450,75300,40650,34650,79800,32000,47800,138000,48000,90000,24800,
34,18,436150,278550,118750,159800,61300,24000,37300,46050,12750,33300,87600,54000,33600,83600,28000,55600,139000,64000,75000,18600,
34,19,492550,319950,140200,179750,79800,27000,52800,49800,23850,25950,87150,40950,46200,103200,48400,54800,154000,64000,90000,18600,
34,20,376885,228285,115700,112585,51235,24000,27235,40800,12900,27900,68850,45000,23850,67400,33800,33600,130000,40000,90000,18600,
34,21,455200,314400,136300,178100,78500,33000,45500,38400,10800,27600,114300,59700,54600,83200,32800,50400,116000,56000,60000,24800,
34,22,449185,241385,105600,135785,54235,24000,30235,47850,26100,21750,86100,38700,47400,53200,16800,36400,183000,48000,135000,24800,
34,23,478300,282700,116900,165800,56200,21000,35200,36750,15150,21600,90750,49950,40800,99000,30800,68200,177000,72000,105000,18600,
34,24,533850,278250,115400,162850,63000,18000,45000,58650,23850,34800,91200,39150,52050,65400,34400,31000,237000,72000,165000,18600,
34,25,450400,235600,103700,131900,42000,27000,15000,32550,17400,15150,107850,45300,62550,53200,14000,39200,190000,40000,150000,24800,
34,26,458650,280050,130150,149900,57900,24000,33900,44250,16050,28200,96300,53700,42600,81600,36400,45200,160000,40000,120000,18600,
34,27,489600,289800,136650,153150,59600,35600,24000,63750,26100,37650,102450,46950,55500,64000,28000,36000,175000,40000,135000,24800,
34,28,517970,276370,114720,161650,54070,18470,35600,54300,21750,32550,97800,43500,54300,70200,31000,39200,223000,88000,135000,18600,
34,29,490000,257200,113100,144100,42000,12000,30000,52050,28200,23850,95550,47700,47850,67600,25200,42400,208000,88000,120000,24800,
34,30,400570,250970,98600,152370,48470,18000,30470,48600,23850,24750,76500,34350,42150,77400,22400,55000,131000,56000,75000,18600,
35,0,443150,242350,112950,129400,48000,18000,30000,49800,21600,28200,79950,45150,34800,64600,28200,36400,176000,56000,120000,24800,
35,1,490835,259035,113300,145735,63235,27000,36235,60750,26100,34650,84450,34800,49650,50600,25400,25200,207000,72000,135000,24800,
35,2,481920,271320,113850,157470,33470,15000,18470,42150,21750,20400,97500,43500,54000,98200,33600,64600,192000,72000,120000,18600,
35,3,429535,287935,141150,146785,63235,30000,33235,41100,19500,21600,95400,53250,42150,88200,38400,49800,123000,48000,75000,18600,
35,4,439435,260635,132350,128285,73535,28300,45235,52950,24750,28200,66750,42900,23850,67400,36400,31000,154000,64000,90000,24800,
35,5,460250,254250,108800,145450,51000,24000,27000,49800,23850,25950,77250,30150,47100,76200,30800,45400,175000,40000,135000,31000,
35,6,417400,246600,117200,129400,69000,24000,45000,52050,21750,30300,83550,40650,42900,42000,30800,11200,146000,56000,90000,24800,
35,7,439950,281550,114550,167000,59200,21000,38200,49800,21600,28200,78750,40950,37800,93800,31000,62800,146000,56000,90000,12400,
35,8,403650,255050,101950,153100,50600,18000,32600,49950,21750,28200,82500,42600,39900,72000,19600,52400,130000,40000,90000,18600,
35,9,460850,268050,123150,144900,55300,27000,28300,43350,26100,17250,109200,53250,55950,60200,16800,43400,168000,48000,120000,24800,
